Analyst;Site;Sampling;Day;Tree;Treatment;Square;Leaf;Original_area;Actual_area;Miner;Hemiptera
Agnia;CP;B;01.05.2017;A4;wo;i;5;13.4;13.4;1.85;0
Agnia;CP;B;01.05.2017;A4;wo;ii;1;24.168;22.869;0;0.016
Agnia;CP;B;01.05.2017;A4;wo;ii;2;32.835;32.43;0;0.025
Agnia;CP;B;01.05.2017;A4;wo;ii;3;14.472;12.961;0;0.01
Agnia;CP;B;01.05.2017;A4;wo;ii;4;6.902;6.902;0;0
Agnia;CP;B;01.05.2017;A4;wo;ii;5;18.09;18.09;0.048;0
Agnia;CP;B;01.05.2017;A4;wo;iii;1;53.385;53.385;0;0.031
Agnia;CP;B;01.05.2017;A4;wo;iii;2;17.091;17.091;0;0
Agnia;CP;B;01.05.2017;A4;wo;iii;3;9.348;9.348;0;0.055
Agnia;CP;B;01.05.2017;A4;wo;iii;4;18.106;18.106;0;0
Agnia;CP;B;01.05.2017;A4;wo;iii;5;18.419;17.234;0;0
Agnia;CP;B;01.05.2017;A4;wo;iv;1;28.347;28.347;0.067;0.043
Agnia;CP;B;01.05.2017;A4;wo;iv;2;13.291;13.291;0;0
Agnia;CP;B;01.05.2017;A4;wo;iv;3;17.787;17.787;0;0
Agnia;CP;B;01.05.2017;A4;wo;iv;4;50.245;50.245;0;0
Agnia;CP;B;01.05.2017;A4;wo;iv;5;32.466;32.3;0;0.032
Agnia;CP;B;01.05.2017;A7;wo;i;1;21.417;21.417;0;0
Agnia;CP;B;01.05.2017;A7;wo;i;2;36.82;36.82;0.46;0
Agnia;CP;B;01.05.2017;A7;wo;i;3;18.986;18.986;0;0.004
Agnia;CP;B;01.05.2017;A7;wo;i;4;19.209;19.209;0;0
Agnia;CP;B;01.05.2017;A7;wo;i;5;10.19;10.19;0;0
Agnia;CP;B;01.05.2017;A7;wo;ii;1;18.373;18.373;0;0
Agnia;CP;B;01.05.2017;A7;wo;ii;2;8.417;8.417;0;0
Agnia;CP;B;01.05.2017;A7;wo;ii;3;17.202;17.202;0;0
Agnia;CP;B;01.05.2017;A7;wo;ii;4;18.344;18.344;0;0
Agnia;CP;B;01.05.2017;A7;wo;ii;5;6.915;6.915;0;0
Agnia;CP;B;01.05.2017;A7;wo;iii;1;26.781;26.781;0;0.042
Agnia;CP;B;01.05.2017;A7;wo;iii;2;7.371;7.371;0;0.019
Agnia;CP;B;01.05.2017;A7;wo;iii;3;15.673;15.63;0;0.02
Agnia;CP;B;01.05.2017;A7;wo;iii;4;14.826;14.826;0;0
Agnia;CP;B;01.05.2017;A7;wo;iii;5;16.585;16.585;0;0.012
Agnia;CP;B;01.05.2017;A7;wo;iv;1;22.363;22.363;0;0
Agnia;CP;B;01.05.2017;A7;wo;iv;2;36.67;36.616;0.106;0
Agnia;CP;B;01.05.2017;A7;wo;iv;3;24.988;24.969;0;0
Agnia;CP;B;01.05.2017;A7;wo;iv;4;39.771;39.771;0.032;0
Agnia;CP;B;01.05.2017;A7;wo;iv;5;35.685;35.685;0;0
Agnia;CP;B;01.05.2017;C6;wo;i;1;29.739;29.739;0;0.018
Agnia;CP;B;01.05.2017;C6;wo;i;2;20.535;20.535;0;0
Agnia;CP;B;01.05.2017;C6;wo;i;3;29.157;27.373;0;0
Agnia;CP;B;01.05.2017;C6;wo;i;4;15.651;15.651;0;0
Agnia;CP;B;01.05.2017;C6;wo;i;5;27.723;27.575;1.8;0.029
Agnia;CP;B;01.05.2017;C6;wo;ii;1;41.907;41.907;0;0
Agnia;CP;B;01.05.2017;C6;wo;ii;2;22.633;22.633;0;0.839
Agnia;CP;B;01.05.2017;C6;wo;ii;3;26.284;26.284;0;0
Agnia;CP;B;01.05.2017;C6;wo;ii;4;13.142;13.142;0;0.006
Agnia;CP;B;01.05.2017;C6;wo;ii;5;9.749;9.722;0;0.011
Agnia;CP;B;01.05.2017;C6;wo;iii;1;22.687;22.605;0;0
Agnia;CP;B;01.05.2017;C6;wo;iii;2;21.253;19.218;0;1.289
Agnia;CP;B;01.05.2017;C6;wo;iii;3;61.867;60.991;0;0.878
Agnia;CP;B;01.05.2017;C6;wo;iii;4;18.079;18.079;0;0.153
Agnia;CP;B;01.05.2017;C6;wo;iii;5;41.507;41.458;0;0
Agnia;CP;B;01.05.2017;C6;wo;iv;1;33.932;33.932;0.854;0.073
Agnia;CP;B;01.05.2017;C6;wo;iv;2;79.085;72.825;0;0.053
Agnia;CP;B;01.05.2017;C6;wo;iv;3;42.699;39.645;0;0.075
Agnia;CP;B;01.05.2017;C6;wo;iv;4;44.492;44.492;0;0.022
Agnia;CP;B;01.05.2017;C6;wo;iv;5;33.132;32.581;0;0.042
Agnia;CP;B;01.05.2017;E2;wr;i;1;39.702;38.806;0;0.152
Agnia;CP;B;01.05.2017;E2;wr;i;2;45.524;44.498;0;0.122
Agnia;CP;B;01.05.2017;E2;wr;i;3;26.685;26.074;0;0
Agnia;CP;B;01.05.2017;E2;wr;i;4;20.989;20.946;2.752;0
Agnia;CP;B;01.05.2017;E2;wr;i;5;16.756;14.238;0;0
Agnia;CP;B;01.05.2017;E2;wr;ii;1;22.991;21.569;0;0
Agnia;CP;B;01.05.2017;E2;wr;ii;2;38.569;37.991;0;0
Agnia;CP;B;01.05.2017;E2;wr;ii;3;22.144;17.9;0;0
Agnia;CP;B;01.05.2017;E2;wr;ii;4;23.759;23.737;0.534;0
Agnia;CP;B;01.05.2017;E2;wr;ii;5;20.002;20.002;0;0
Agnia;CP;B;01.05.2017;E2;wr;iii;1;41.371;38.22;2.427;0.234
Agnia;CP;B;01.05.2017;E2;wr;iii;2;14.583;14.583;0;0
Agnia;CP;B;01.05.2017;E2;wr;iii;3;38.283;37.399;0;0.697
Agnia;CP;B;01.05.2017;E2;wr;iii;4;28.355;28.355;0;0.016
Agnia;CP;B;01.05.2017;E2;wr;iii;5;22.398;22.195;0;0.012
Agnia;CP;B;01.05.2017;E2;wr;iv;1;22.199;22.199;0;0
Agnia;CP;B;01.05.2017;E2;wr;iv;2;33.727;32.692;0;0
Agnia;CP;B;01.05.2017;E2;wr;iv;3;15.014;15.014;0;0
Agnia;CP;B;01.05.2017;E2;wr;iv;4;25.89;24.059;0;0
Agnia;CP;B;01.05.2017;E2;wr;iv;5;19.97;17.474;0;0
Agnia;CP;B;01.05.2017;F2;w;i;1;46.269;40.324;0;0.014
Agnia;CP;B;01.05.2017;F2;w;i;2;20.722;16.433;0;1.436
Agnia;CP;B;01.05.2017;F2;w;i;3;26.229;25.313;0;0.08
Agnia;CP;B;01.05.2017;F2;w;i;4;27.093;27.093;0;0
Agnia;CP;B;01.05.2017;F2;w;i;5;24.929;24.929;0;0
Agnia;CP;B;01.05.2017;F2;w;ii;1;24.321;24.321;0;0.002
Agnia;CP;B;01.05.2017;F2;w;ii;2;40.402;40.402;0;0
Agnia;CP;B;01.05.2017;F2;w;ii;3;18.794;17.311;0;0.094
Agnia;CP;B;01.05.2017;F2;w;ii;4;21.84;21.239;0;0
Agnia;CP;B;01.05.2017;F2;w;ii;5;50.653;48.247;0;0.174
Agnia;CP;B;01.05.2017;F2;w;iii;1;42.864;40.878;0;1.293
Agnia;CP;B;01.05.2017;F2;w;iii;2;10.888;10.7;0;0.028
Agnia;CP;B;01.05.2017;F2;w;iii;3;14.579;14.255;0;0.03
Agnia;CP;B;01.05.2017;F2;w;iii;4;12.999;12.999;0;0
Agnia;CP;B;01.05.2017;F2;w;iii;5;21.92;21.109;0;0.345
Agnia;CP;B;01.05.2017;F2;w;iv;1;31.334;31.334;0;0
Agnia;CP;B;01.05.2017;F2;w;iv;2;25.002;25.002;0;0.008
Agnia;CP;B;01.05.2017;F2;w;iv;3;26.629;26.629;0;0
Agnia;CP;B;01.05.2017;F2;w;iv;4;16.701;16.701;0;0.055
Agnia;CP;B;01.05.2017;F2;w;iv;5;19.44;19.44;0;0
Agnia;CP;B;01.05.2017;F4;w;i;1;31.197;31.192;0;0
Agnia;CP;B;01.05.2017;F4;w;i;2;43.816;41.486;0;0.052
Agnia;CP;B;01.05.2017;F4;w;i;3;25.516;25.516;0;0
Agnia;CP;B;01.05.2017;F4;w;i;4;17.717;17.717;0;0.052
Agnia;CP;B;01.05.2017;F4;w;i;5;26.915;26.699;0;0.017
Agnia;CP;B;01.05.2017;F4;w;ii;1;22.246;22.246;0;0
Agnia;CP;B;01.05.2017;F4;w;ii;2;28.973;28.947;0;0.025
Agnia;CP;B;01.05.2017;F4;w;ii;3;26.911;26.02;0;0
Agnia;CP;B;01.05.2017;F4;w;ii;4;26.958;26.958;0;0
Agnia;CP;B;01.05.2017;F4;w;ii;5;24.338;19.786;0;0.61
Agnia;CP;B;01.05.2017;F4;w;iii;1;38.054;38.054;0;0
Agnia;CP;B;01.05.2017;F4;w;iii;2;36.391;35.295;0;0.606
Agnia;CP;B;01.05.2017;F4;w;iii;3;35.595;33.599;0;0
Agnia;CP;B;01.05.2017;F4;w;iii;4;25.057;20.914;0;0
Agnia;CP;B;01.05.2017;F4;w;iii;5;18.422;18.422;0;0.012
Agnia;CP;B;01.05.2017;F4;w;iv;1;26.269;25.069;0;0
Agnia;CP;B;01.05.2017;F4;w;iv;2;33.058;33.058;0;0
Agnia;CP;B;01.05.2017;F4;w;iv;3;24.24;19.758;0;0
Agnia;CP;B;01.05.2017;F4;w;iv;4;10.191;10.191;0;0
Agnia;CP;B;01.05.2017;F4;w;iv;5;28.461;28.461;0;0
Agnia;CP;B;01.05.2017;G4;wr;i;1;51.019;51.019;0;0
Agnia;CP;B;01.05.2017;G4;wr;i;2;16.222;15.739;0;0.211
Agnia;CP;B;01.05.2017;G4;wr;i;3;10.01;10.01;0;0
Agnia;CP;B;01.05.2017;G4;wr;i;4;14.413;14.413;0;0
Agnia;CP;B;01.05.2017;G4;wr;i;5;22.816;22.095;0;0
Agnia;CP;B;01.05.2017;G4;wr;ii;1;52.527;52.527;0;0.011
Agnia;CP;B;01.05.2017;G4;wr;ii;2;31.766;31.766;0;0
Agnia;CP;B;01.05.2017;G4;wr;ii;3;10.152;10.144;0;0.023
Agnia;CP;B;01.05.2017;G4;wr;ii;4;38.775;32.812;0;0.426
Agnia;CP;B;01.05.2017;G4;wr;ii;5;38.363;38.363;0;0
Agnia;CP;B;01.05.2017;G4;wr;iii;1;17.319;17.319;0;1.021
Agnia;CP;B;01.05.2017;G4;wr;iii;2;29.216;26.529;0;0.169
Agnia;CP;B;01.05.2017;G4;wr;iii;3;14.377;14.377;0;0
Agnia;CP;B;01.05.2017;G4;wr;iii;4;13.269;13.269;0;0
Agnia;CP;B;01.05.2017;G4;wr;iii;5;14.694;14.694;0;0
Agnia;CP;B;01.05.2017;G4;wr;iv;1;15.583;14.947;0;0.321
Agnia;CP;B;01.05.2017;G4;wr;iv;2;28.895;28.77;0;0.525
Agnia;CP;B;01.05.2017;G4;wr;iv;3;21.051;21.051;0;0
Agnia;CP;B;01.05.2017;G4;wr;iv;4;21.827;20.392;0;0.503
Agnia;CP;B;01.05.2017;G4;wr;iv;5;36.384;34.482;0;0.2
Agnia;CP;B;05.05.2017;C8;wo;i;1;38.568;38.568;0.837;0.01
Agnia;CP;B;05.05.2017;C8;wo;i;2;13.248;11.822;0;0.311
Agnia;CP;B;05.05.2017;C8;wo;i;3;15.334;15.334;0.809;0
Agnia;CP;B;05.05.2017;C8;wo;i;4;11.577;11.276;0;0.025
Agnia;CP;B;05.05.2017;C8;wo;i;5;17.293;17.293;0;0
Agnia;CP;B;05.05.2017;C8;wo;ii;1;15.617;14.547;0;0.29
Agnia;CP;B;05.05.2017;C8;wo;ii;2;29.384;29.372;0;0.034
Agnia;CP;B;05.05.2017;C8;wo;ii;3;16.898;16.898;0;0
Agnia;CP;B;05.05.2017;C8;wo;ii;4;23.436;23.018;0;0
Agnia;CP;B;05.05.2017;C8;wo;ii;5;12.538;11.769;0;0.071
Agnia;CP;B;05.05.2017;C8;wo;iii;1;21.315;21.315;0;0
Agnia;CP;B;05.05.2017;C8;wo;iii;2;21.591;21.591;0;0.091
Agnia;CP;B;05.05.2017;C8;wo;iii;3;35.085;30.136;0;0.197
Agnia;CP;B;05.05.2017;C8;wo;iii;4;11.091;11.091;0;0
Agnia;CP;B;05.05.2017;C8;wo;iii;5;11.452;8.052;2.51;0
Agnia;CP;B;05.05.2017;C8;wo;iv;1;42.472;42.453;0;0.017
Agnia;CP;B;05.05.2017;C8;wo;iv;2;31.12;29.948;0;0.021
Agnia;CP;B;05.05.2017;C8;wo;iv;3;19.821;17.532;0;0
Agnia;CP;B;05.05.2017;C8;wo;iv;4;29.808;29.554;0;0
Agnia;CP;B;05.05.2017;C8;wo;iv;5;21.307;21.307;0;0
Agnia;CP;B;05.05.2017;D1;wo;i;1;36.895;36.895;0;0
Agnia;CP;B;05.05.2017;D1;wo;i;2;14.525;14.387;0;0.04
Agnia;CP;B;05.05.2017;D1;wo;i;3;32.809;26.624;0;0.172
Agnia;CP;B;05.05.2017;D1;wo;i;4;31.618;29.159;0.259;0
Agnia;CP;B;05.05.2017;D1;wo;i;5;33.354;30.506;0;0
Agnia;CP;B;05.05.2017;D1;wo;ii;1;45.68;45.68;0;0.029
Agnia;CP;B;05.05.2017;D1;wo;ii;2;14.143;13.941;0;0.125
Agnia;CP;B;05.05.2017;D1;wo;ii;3;28.704;28.704;0;0.375
Agnia;CP;B;05.05.2017;D1;wo;ii;4;12.97;12.97;0;0
Agnia;CP;B;05.05.2017;D1;wo;ii;5;18.841;16.851;0.207;0.033
Agnia;CP;B;05.05.2017;D1;wo;iii;1;30.02;29.876;0.118;0.018
Agnia;CP;B;05.05.2017;D1;wo;iii;2;9.378;9.298;0;0.045
Agnia;CP;B;05.05.2017;D1;wo;iii;3;13.151;13.102;0;0
Agnia;CP;B;05.05.2017;D1;wo;iii;4;4.974;4.974;0;0
Agnia;CP;B;05.05.2017;D1;wo;iii;5;33.574;33.574;0;0
Agnia;CP;B;05.05.2017;D1;wo;iv;1;38.066;38.034;0;0.003
Agnia;CP;B;05.05.2017;D1;wo;iv;2;34.47;34.47;0;0
Agnia;CP;B;05.05.2017;D1;wo;iv;3;18.832;18.832;0;0
Agnia;CP;B;05.05.2017;D1;wo;iv;4;19.289;19.289;0;0.031
Agnia;CP;B;05.05.2017;D1;wo;iv;5;42.862;42.862;0;0
Agnia;CP;B;05.05.2017;D2;wo;i;1;33.51;33.51;0;0.294
Agnia;CP;B;05.05.2017;D2;wo;i;2;25.351;19.083;0;0.058
Agnia;CP;B;05.05.2017;D2;wo;i;3;21.152;16.606;0;0
Agnia;CP;B;05.05.2017;D2;wo;i;4;21.149;20.559;0;0
Agnia;CP;B;05.05.2017;D2;wo;i;5;23.72;23.49;0;0
Agnia;CP;B;05.05.2017;D2;wo;ii;1;21.71;21.524;0;0
Agnia;CP;B;05.05.2017;D2;wo;ii;2;29.396;29.08;0;0.029
Agnia;CP;B;05.05.2017;D2;wo;ii;3;14.821;14.821;0;0
Agnia;CP;B;05.05.2017;D2;wo;ii;4;15.92;15.92;0;0
Agnia;CP;B;05.05.2017;D2;wo;ii;5;19.313;19.294;0;0.01
Agnia;CP;B;05.05.2017;D2;wo;iii;1;39.074;39.074;1.348;0
Agnia;CP;B;05.05.2017;D2;wo;iii;2;42.138;40.431;0;0
Agnia;CP;B;05.05.2017;D2;wo;iii;3;21.31;21.31;0;0
Agnia;CP;B;05.05.2017;D2;wo;iii;4;23.52;23.52;0.028;0
Agnia;CP;B;05.05.2017;D2;wo;iii;5;15.425;15.425;0;0
Agnia;CP;B;05.05.2017;D2;wo;iv;1;53.991;52.767;0;0
Agnia;CP;B;05.05.2017;D2;wo;iv;2;19.4;18.235;0;1.073
Agnia;CP;B;05.05.2017;D2;wo;iv;3;23.299;22.276;0;0.027
Agnia;CP;B;05.05.2017;D2;wo;iv;4;30.253;30.253;0;0.081
Agnia;CP;B;05.05.2017;D2;wo;iv;5;30.729;27.535;0;0
Agnia;CP;B;05.05.2017;E1;wo;i;1;12.933;12.933;0.209;0
Agnia;CP;B;05.05.2017;E1;wo;i;2;17.463;15.361;0;0
Agnia;CP;B;05.05.2017;E1;wo;i;3;10.435;10.435;0;0
Agnia;CP;B;05.05.2017;E1;wo;i;4;21.603;20.633;0.091;0.013
Agnia;CP;B;05.05.2017;E1;wo;i;5;23.115;22.622;0;0
Agnia;CP;B;05.05.2017;E1;wo;ii;1;39.349;39.349;0;0
Agnia;CP;B;05.05.2017;E1;wo;ii;2;33.278;33.278;0;0.036
Agnia;CP;B;05.05.2017;E1;wo;ii;3;31.425;30.179;0.462;0
Agnia;CP;B;05.05.2017;E1;wo;ii;4;56.112;56.112;0;0.272
Agnia;CP;B;05.05.2017;E1;wo;ii;5;41.078;41.078;0;0
Agnia;CP;B;05.05.2017;E1;wo;iii;1;27.846;27.846;2.829;0
Agnia;CP;B;05.05.2017;E1;wo;iii;2;37.303;37.303;0;1.343
Agnia;CP;B;05.05.2017;E1;wo;iii;3;35.825;35.825;0;1.316
Agnia;CP;B;05.05.2017;E1;wo;iii;4;25.64;25.64;2.54;0
Agnia;CP;B;05.05.2017;E1;wo;iii;5;8.949;8.642;0;0.078
Agnia;CP;B;05.05.2017;E1;wo;iv;1;15.963;15.963;0;0.042
Agnia;CP;B;05.05.2017;E1;wo;iv;2;25.835;25.835;0;0
Agnia;CP;B;05.05.2017;E1;wo;iv;3;19.092;18.283;0;0.699
Agnia;CP;B;05.05.2017;E1;wo;iv;4;15.713;15.713;0;0
Agnia;CP;B;05.05.2017;E1;wo;iv;5;18.338;18.226;0;0
Agnia;CP;B;05.05.2017;G6;wr;i;1;26.15;26.15;0;0
Agnia;CP;B;05.05.2017;G6;wr;i;2;34.163;34.163;0;0
Agnia;CP;B;05.05.2017;G6;wr;i;3;13.163;13.076;0.25;0.016
Agnia;CP;B;05.05.2017;G6;wr;i;4;27.484;27.484;0;0
Agnia;CP;B;05.05.2017;G6;wr;i;5;28.852;28.852;0;0
Agnia;CP;B;05.05.2017;G6;wr;ii;1;12.895;10.52;0;0
Agnia;CP;B;05.05.2017;G6;wr;ii;2;21.515;19.654;0;0.17
Agnia;CP;B;05.05.2017;G6;wr;ii;3;11.657;11.206;0;0
Agnia;CP;B;05.05.2017;G6;wr;ii;4;20.423;20.423;0;0
Agnia;CP;B;05.05.2017;G6;wr;ii;5;27.715;27.108;0;0
Agnia;CP;B;05.05.2017;G6;wr;iii;1;23.811;23.811;0;0
Agnia;CP;B;05.05.2017;G6;wr;iii;2;19.256;17.986;0;0
Agnia;CP;B;05.05.2017;G6;wr;iii;3;22.556;22.556;0;0
Agnia;CP;B;05.05.2017;G6;wr;iii;4;19.539;19.539;0;0
Agnia;CP;B;05.05.2017;G6;wr;iii;5;24.174;24.174;0;0
Agnia;CP;B;05.05.2017;G6;wr;iv;1;21.077;21.077;0;0
Agnia;CP;B;05.05.2017;G6;wr;iv;2;7.657;6.019;0;0
Agnia;CP;B;05.05.2017;G6;wr;iv;3;44.637;44.637;0;0
Agnia;CP;B;05.05.2017;G6;wr;iv;4;29.91;29.91;0;0.06
Agnia;CP;B;05.05.2017;G6;wr;iv;5;20.301;20.348;0;0.063
Agnia;CP;B;05.05.2017;H2;wr;i;1;47.714;47.714;0;0
Agnia;CP;B;05.05.2017;H2;wr;i;2;18.131;17.704;0;0
Agnia;CP;B;05.05.2017;H2;wr;i;3;13.626;13.218;0;0
Agnia;CP;B;05.05.2017;H2;wr;i;4;31.081;31.081;0;0.031
Agnia;CP;B;05.05.2017;H2;wr;i;5;17.226;17.226;0;0
Agnia;CP;B;05.05.2017;H2;wr;ii;1;17.26;17.116;0;0
Agnia;CP;B;05.05.2017;H2;wr;ii;2;7.601;7.601;0;0
Agnia;CP;B;05.05.2017;H2;wr;ii;3;23.101;22.117;0;0
Agnia;CP;B;05.05.2017;H2;wr;ii;4;18.75;18.75;0;0.088
Agnia;CP;B;05.05.2017;H2;wr;ii;5;16.524;14.921;0;0.032
Agnia;CP;B;05.05.2017;H2;wr;iii;1;23.155;23.155;0;0
Agnia;CP;B;05.05.2017;H2;wr;iii;2;44.032;37.443;0;0.007
Agnia;CP;B;05.05.2017;H2;wr;iii;3;42.161;39.943;0;0
Agnia;CP;B;05.05.2017;H2;wr;iii;4;23.013;21.784;0;0.071
Agnia;CP;B;05.05.2017;H2;wr;iii;5;17.042;17.042;0;0
Agnia;CP;B;05.05.2017;H2;wr;iv;1;22.662;22.662;0;0.011
Agnia;CP;B;05.05.2017;H2;wr;iv;2;28.765;26.066;0;0.009
Agnia;CP;B;05.05.2017;H2;wr;iv;3;44.511;43.211;0;0
Agnia;CP;B;05.05.2017;H2;wr;iv;4;35.043;34.445;0;0
Agnia;CP;B;05.05.2017;H2;wr;iv;5;20.378;20;0;0
Agnia;CP;B;05.05.2017;I7;w;i;1;20.665;12.564;0;0
Agnia;CP;B;05.05.2017;I7;w;i;2;37.687;37.543;0;0.202
Agnia;CP;B;05.05.2017;I7;w;i;3;20.365;15.251;0;1.057
Agnia;CP;B;05.05.2017;I7;w;i;4;15.333;9.319;0;0
Agnia;CP;B;05.05.2017;I7;w;i;5;17.135;13.209;0;0
Agnia;CP;B;05.05.2017;I7;w;ii;1;23.397;23.297;0;0.006
Agnia;CP;B;05.05.2017;I7;w;ii;2;12.97;12.97;0;0
Agnia;CP;B;05.05.2017;I7;w;ii;3;7.591;7.547;0;0.012
Agnia;CP;B;05.05.2017;I7;w;ii;4;11.63;11.63;0;0
Agnia;CP;B;05.05.2017;I7;w;ii;5;16.399;16.399;0;0.039
Agnia;CP;B;05.05.2017;I7;w;iii;1;12.633;12.279;0;0.281
Agnia;CP;B;05.05.2017;I7;w;iii;2;19.361;19.361;0;0
Agnia;CP;B;05.05.2017;I7;w;iii;3;10.276;10.276;0;0
Agnia;CP;B;05.05.2017;I7;w;iii;4;10.778;10.526;0;0
Agnia;CP;B;05.05.2017;I7;w;iii;5;20.457;19.778;0;0
Agnia;CP;B;05.05.2017;I7;w;iv;1;17.509;17.179;0;0
Agnia;CP;B;05.05.2017;I7;w;iv;2;27.798;25.064;0;0.089
Agnia;CP;B;05.05.2017;I7;w;iv;3;19.736;18.165;0;0
Agnia;CP;B;05.05.2017;I7;w;iv;4;19.642;19.642;0;0.008
Agnia;CP;B;05.05.2017;I7;w;iv;5;26.634;26.634;0;0
Agnia;CP;B;05.05.2017;J5;wr;i;1;39.576;39.576;0;0
Agnia;CP;B;05.05.2017;J5;wr;i;2;23.27;22.601;0;5.639
Agnia;CP;B;05.05.2017;J5;wr;i;3;40.98;40.712;0;0.267
Agnia;CP;B;05.05.2017;J5;wr;i;4;12.156;12.155;0;0.059
Agnia;CP;B;05.05.2017;J5;wr;i;5;28.905;28.905;0;0.003
Agnia;CP;B;05.05.2017;J5;wr;ii;1;14.283;14.249;0;0.014
Agnia;CP;B;05.05.2017;J5;wr;ii;2;14.586;14.577;0;4.138
Agnia;CP;B;05.05.2017;J5;wr;ii;3;19.015;19.015;0;0.025
Agnia;CP;B;05.05.2017;J5;wr;ii;4;30.734;30.351;0;0.206
Agnia;CP;B;05.05.2017;J5;wr;ii;5;14.502;14.502;0;0.037
Agnia;CP;B;05.05.2017;J5;wr;iii;1;31.662;31.343;0;0.184
Agnia;CP;B;05.05.2017;J5;wr;iii;2;12.692;11.724;0;0.055
Agnia;CP;B;05.05.2017;J5;wr;iii;3;47.724;31.004;0;0.019
Agnia;CP;B;05.05.2017;J5;wr;iii;4;28.138;28.138;0;0.553
Agnia;CP;B;05.05.2017;J5;wr;iii;5;22.773;21.647;0;0.313
Agnia;CP;B;05.05.2017;J5;wr;iv;1;7.773;7.549;0;0.003
Agnia;CP;B;05.05.2017;J5;wr;iv;2;16.317;15.5;0;0.026
Agnia;CP;B;05.05.2017;J5;wr;iv;3;12.48;12.48;0;0
Agnia;CP;B;05.05.2017;J5;wr;iv;4;32.521;31.519;0;0.081
Agnia;CP;B;05.05.2017;J5;wr;iv;5;18.127;18.127;0;0
Agnia;CP;B;09.05.2017;F1;wo;i;1;22.421;22.421;0;0
Agnia;CP;B;09.05.2017;F1;wo;i;2;16.502;16.502;0;0
Agnia;CP;B;09.05.2017;F1;wo;i;3;46.755;46.755;0;0
Agnia;CP;B;09.05.2017;F1;wo;i;4;13.677;13.677;0;0.012
Agnia;CP;B;09.05.2017;F1;wo;i;5;14.694;14.694;0;0
Agnia;CP;B;09.05.2017;F1;wo;ii;1;29.868;29.868;0;0
Agnia;CP;B;09.05.2017;F1;wo;ii;2;38.614;36.448;0;0
Agnia;CP;B;09.05.2017;F1;wo;ii;3;46.032;42.744;0;0
Agnia;CP;B;09.05.2017;F1;wo;ii;4;40.871;40.871;0;0
Agnia;CP;B;09.05.2017;F1;wo;ii;5;29.309;29.309;0;0
Agnia;CP;B;09.05.2017;F1;wo;iii;1;33.054;29.053;0;0.074
Agnia;CP;B;09.05.2017;F1;wo;iii;2;26.037;26.037;0;0
Agnia;CP;B;09.05.2017;F1;wo;iii;3;37.945;37.945;0;0
Agnia;CP;B;09.05.2017;F1;wo;iii;4;11.863;10.773;0;0
Agnia;CP;B;09.05.2017;F1;wo;iii;5;15.619;15.619;0;0
Agnia;CP;B;09.05.2017;F1;wo;iv;1;32.98;32.564;0;0
Agnia;CP;B;09.05.2017;F1;wo;iv;2;10.421;10.391;0;0
Agnia;CP;B;09.05.2017;F1;wo;iv;3;27.827;27.827;0;0
Agnia;CP;B;09.05.2017;F1;wo;iv;4;29.305;29.305;0;0
Agnia;CP;B;09.05.2017;F1;wo;iv;5;15.32;14.989;0;0
Agnia;CP;B;09.05.2017;F6;wo;i;1;22.916;21.307;0;0
Agnia;CP;B;09.05.2017;F6;wo;i;2;24.631;24.631;0;0
Agnia;CP;B;09.05.2017;F6;wo;i;3;24.788;24.41;0;0
Agnia;CP;B;09.05.2017;F6;wo;i;4;38.392;37.978;0;0
Agnia;CP;B;09.05.2017;F6;wo;i;5;21.056;21.056;0;0
Agnia;CP;B;09.05.2017;F6;wo;ii;1;29.92;29.92;0;0
Agnia;CP;B;09.05.2017;F6;wo;ii;2;15.922;15.922;0;0
Agnia;CP;B;09.05.2017;F6;wo;ii;3;30.775;30.775;0;0
Agnia;CP;B;09.05.2017;F6;wo;ii;4;33.381;32.875;0;0
Agnia;CP;B;09.05.2017;F6;wo;ii;5;11.441;11.441;0;0
Agnia;CP;B;09.05.2017;F6;wo;iii;1;32.116;32.116;0;0.073
Agnia;CP;B;09.05.2017;F6;wo;iii;2;20.539;17.306;0;0
Agnia;CP;B;09.05.2017;F6;wo;iii;3;25.875;25.875;0;0.043
Agnia;CP;B;09.05.2017;F6;wo;iii;4;19.031;19.028;0;0
Agnia;CP;B;09.05.2017;F6;wo;iii;5;30.616;29.631;0;0
Agnia;CP;B;09.05.2017;F6;wo;iv;1;NA;NA;NA;NA
Agnia;CP;B;09.05.2017;F6;wo;iv;2;NA;NA;NA;NA
Agnia;CP;B;09.05.2017;F6;wo;iv;3;NA;NA;NA;NA
Agnia;CP;B;09.05.2017;F6;wo;iv;4;NA;NA;NA;NA
Agnia;CP;B;09.05.2017;F6;wo;iv;5;NA;NA;NA;NA
Agnia;CP;B;09.05.2017;G1;wo;i;1;36.508;36.375;0;0
Agnia;CP;B;09.05.2017;G1;wo;i;2;12.35;12.35;0;0
Agnia;CP;B;09.05.2017;G1;wo;i;3;22.346;22.346;0;0
Agnia;CP;B;09.05.2017;G1;wo;i;4;9.467;9.467;0;0
Agnia;CP;B;09.05.2017;G1;wo;i;5;25.345;25.345;0;0
Agnia;CP;B;09.05.2017;G1;wo;ii;1;34.186;34.186;0;0
Agnia;CP;B;09.05.2017;G1;wo;ii;2;18.61;11.712;0;0.019
Agnia;CP;B;09.05.2017;G1;wo;ii;3;16.47;14.659;0;0
