Site,block,Day,Time,Observer,Tree,Bromeliads,obs,Order,Suborder,Family,cleanspec,Species,Specimen,Diet,Behavior,behaviour,Behavior_Duration,Interaction_Type,interaction,Interaction_Target,Interaction_Duration,Interaction_Outcome
CP,A,06-02-17,Day,Fran,K9,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J3,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K1,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_d,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_d,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_d,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_e,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_e,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A,pred,exploring,mobile,120,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A,pred,exploring,mobile,50,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J3,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_a,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J3,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J3,present,S,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J3,present,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_e,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J3,present,F,Hymenoptera,Apocrita,Formicidae,Ant_A,Ant_A,Ant_A_f,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I7,present,S,Hymenoptera,Apocrita,Formicidae,Ant_AM,Ant_AM,Ant_AM,pred,exploring,mobile,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I3,present,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_a,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L6,present,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_a,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L6,present,S,Hymenoptera,Apocrita,Formicidae,Ant_E,Ant_E,Ant_E_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,F,Hymenoptera,Apocrita,Formicidae,Ant_K,Ant_K,Ant_K,pred,exploring,mobile,30,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,F,Hymenoptera,Apocrita,Formicidae,Ant_M,Ant_M,Ant_M,pred,exploring,mobile,120,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,S,Hymenoptera,Apocrita,Formicidae,Ant_M,Ant_M,Ant_M,pred,exploring,mobile,10,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I3,present,F,Hymenoptera,Apocrita,Formicidae,Ant_X,Ant_X,Ant_X,pred,exploring,mobile,240,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J4,present,F,Hymenoptera,Apocrita,Formicidae,Ant_X,Ant_X,Ant_X,pred,exploring,mobile,5,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,S,Hymenoptera,Apocrita,Formicidae,Ant_X,Ant_X,Ant_X,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,S,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF,herb,exploring,mobile,15,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I4,absent,F,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF,herb,exploring,mobile,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K1,absent,S,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF,herb,exploring,mobile,5,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I7,present,S,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF,herb,exploring,mobile,60,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_a,herb,exploring,mobile,20,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I4,absent,S,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_a,herb,exploring,mobile,10,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I3,present,S,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_a,herb,exploring,mobile,60,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_b,herb,exploring,mobile,20,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I3,present,S,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_b,herb,exploring,mobile,5,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I4,absent,S,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_b,herb,exploring,mobile,10,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_c,herb,exploring,mobile,15,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Hymenoptera,Apocrita,Formicidae,Ant_AL,caAnt_AL,caAnt_AL,pred,exploring,mobile,105,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,S,Hymenoptera,Apocrita,Formicidae,Ant_AL,caAnt_AL,caAnt_AL,pred,exploring,mobile,2,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,F,Hymenoptera,Apocrita,Formicidae,Ant_AL,caAnt_AL,caAnt_AL,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L6,present,S,Hymenoptera,Apocrita,Formicidae,Ant_AL,caAnt_AL,caAnt_AL,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,F,Hymenoptera,Apocrita,Formicidae,Ant_C,caAnt_C,caAnt_C,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,S,Hymenoptera,Apocrita,Formicidae,Ant_M,caAnt_M,caAnt_M_a,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,S,Hymenoptera,Apocrita,Formicidae,Ant_M,caAnt_M,caAnt_M_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,S,Hymenoptera,Apocrita,Formicidae,Ant_M,caAnt_M,caAnt_M_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,F,Hymenoptera,Apocrita,Formicidae,Ant_N,caAnt_N,caAnt_N,pred,exploring,mobile,30,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_Y,caAnt_Y,caAnt_Y_a,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,S,Hymenoptera,Apocrita,Formicidae,Ant_Y,caAnt_Y,caAnt_Y_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,S,Coleoptera,Polyphaga,Nitidulidae,Beetle_AN,caBeetle_AN,caBeetle_AN,detr,exploring,mobile,150,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I3,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,pred,exploring,mobile,240,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,pred,exploring,mobile,30,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I7,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BL,caBeetle_BL,caBeetle_BL,herb,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,S,Coleoptera,Polyphaga,Nitidulidae,Beetle_C,caBeetle_C,caBeetle_C,detr,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,L8,absent,S,Coleoptera,Polyphaga,Curculionidae,Beetle_S,caBeetle_S,caBeetle_S,herb,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,E1,absent,S,Orthoptera,Ensifera,Gryllidae,Cricket_C,caCricket_C,caCricket_C,omni,exploring,mobile,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J3,present,F,Orthoptera,Ensifera,Gryllidae,Cricket_C,caCricket_C,caCricket_C,omni,exploring,mobile,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,E1,absent,F,Orthoptera,Ensifera,Gryllidae,Cricket_J,caCricket_J,caCricket_J,omni,exploring,mobile,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J4,present,S,Diptera,Nematocera,Chironomidae,Fly_AB,caFly_AB,caFly_AB,nada,exploring,mobile,90,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,L6,present,S,Araneae,,,Spider_R,caSpider_R,caSpider_R,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,E1,absent,S,Collembolla,,,Springtail_C,caSpringtail_C,caSpringtail_C,detr,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I3,present,F,Collembolla,,,Springtail_C,caSpringtail_C,caSpringtail_C,detr,exploring,mobile,15,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J2,absent,F,Collembolla,,,Springtail_C,caSpringtail_C,caSpringtail_C,detr,exploring,mobile,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I4,absent,F,Collembolla,,,Springtail_D,caSpringtail_D,caSpringtail_D,detr,exploring,mobile,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,S,Hymenoptera,Apocrita,,Wasp_AH,caWasp_AH,caWasp_AH,para,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J4,present,F,Hymenoptera,Apocrita,,Wasp_G,caWasp_G,caWasp_G,para,exploring,mobile,20,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K1,absent,S,Hymenoptera,Apocrita,,Wasp_J,caWasp_J,caWasp_J,para,exploring,mobile,15,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,F,Hymenoptera,Apocrita,,Wasp_J,caWasp_J,caWasp_J,para,exploring,mobile,20,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,E1,absent,F,Blattodea,,Ectobiidae,Cockroach_B,Cockroach_B,Cockroach_B,scav,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,L6,present,S,Blattodea,,Ectobiidae,Cockroach_B,Cockroach_B,Cockroach_B,scav,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I3,present,S,Diptera,Brachycera,Syrphidae,Fly_EI,Fly_EI,Fly_EI,poll/nect,exploring,mobile,30,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I3,present,F,Neuroptera,,,Glacewing_A,Glacewing_A,Glacewing_A,pred,exploring,mobile,90,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K1,absent,S,Hemiptera,Heteroptera,Geocoridae,Hemiptera_J,Hemiptera_J,Hemiptera_J,pred,exploring,mobile,20,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I3,present,F,Hemiptera,Auchenorrhyncha,,Homoptera_E,Homoptera_E,Homoptera_E,herb,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,E1,absent,S,Hymenoptera,Apocrita,Formicidae,NewSp_Ant_AK_AI_cross,NewSp_Ant_AK_AI_cross,NewSp_Ant_AK_AI_cross,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K1,absent,S,Hymenoptera,Apocrita,Formicidae,NewSp_Ant_AK_AI_cross,NewSp_Ant_AK_AI_cross,NewSp_Ant_AK_AI_cross,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J4,present,F,Araneae,,,NewSp_chrome_jumping_spider,NewSp_chrome_jumping_spider,NewSp_chrome_jumping_spider,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,F,Coleoptera,Polyphaga,Staphylinidae,Staphylinid_B,Staphylinid_B,Staphylinid_B,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I3,present,F,Hemiptera,Auchenorrhyncha,,Unid_fluffy_tail_hopper,Unid_fluffy_tail_hopper,Unid_fluffy_tail_hopper,herb,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_big_ant_a,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_big_ant_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_big_ant_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_big_ant_d,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_big_ant_e,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K1,absent,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_large_black_ant,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I7,present,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_medium_black_ant,pred,exploring,mobile,240,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_tiny_long_ant_a,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_tiny_long_ant_b,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_tiny_long_ant_c,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_tiny_long_ant_d,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_tiny_long_ant_e,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_tiny_long_ant_f,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I4,absent,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_wasp,para,exploring,mobile,5,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K1,absent,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_wasp,para,exploring,mobile,2,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,S,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_medium_black_ant,pred,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_small_black_flying_ant_a,pred,exploring,mobile,90,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,F,Hymenoptera,Apocrita,Formicidae,Unidentified_ant,Unidentified_ant,Unid_small_black_flying_ant_b,pred,exploring,mobile,90,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I7,present,S,Coleoptera,,,Unidentified_beetle,Unidentified_beetle,Unid_small_beetle,unkn,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,S,Diptera,Brachycera,,Unidentified_fly,Unidentified_fly,Unid_drosophilid_a,unkn,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,S,Diptera,Brachycera,,Unidentified_fly,Unidentified_fly,Unid_drosophilid_b,unkn,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Diptera,,,Unidentified_fly,Unidentified_fly,Unid_fly,unkn,exploring,mobile,1,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I7,present,F,Diptera,,,Unidentified_fly,Unidentified_fly,Unid_small_fly,unkn,exploring,mobile,10,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J3,present,S,Diptera,Brachycera,,Unidentified_fly,Unidentified_fly,Unid_housefly,unkn,exploring,mobile,10,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L6,present,S,Hemiptera,Auchenorrhyncha,,Unidentified_homoptera,Unidentified_homoptera,Unid_brown_leaflike_hopper,herb,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,S,Unknown,,,Unidentified_small_H/D,Unidentified_small_H/D,Small_H/D_a,unkn,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,S,Unknown,,,Unidentified_small_H/D,Unidentified_small_H/D,Small_H/D_b,unkn,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I4,absent,S,Unknown,,,Unidentified_small_H/D,Unidentified_small_H/D,Small_H/D,unkn,exploring,mobile,30,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I4,absent,S,Unknown,,,Unidentified_specimen,Unidentified_specimen,Unid_slug_looking_larva,unkn,exploring,mobile,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,F,Collembolla,,,Unidentified_springtail,Unidentified_springtail,Unid_grey_springtail_a,detr,exploring,mobile,120,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,K9,present,F,Collembolla,,,Unidentified_springtail,Unidentified_springtail,Unid_grey_springtail_b,detr,exploring,mobile,120,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I4,absent,F,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_black_wasp,para,exploring,mobile,60,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J2,absent,S,Hymenoptera,Apocrita,,Unidentified_wasp,Unidentified_wasp,Unid_small_parasitoid,para,parasitizing_eggs,predpara,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,F,Diptera,Brachycera,,Fly_BU,caFly_BU,caFly_BU,unkn,lekking,reproduction,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,F,Diptera,Brachycera,Lauxaniidae,Fly_U,caFly_U,caFly_U,myco,lekking,reproduction,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J3,present,F,Diptera,Brachycera,Sepsidae,Fly_BE,Fly_BE,Fly_BE,detr,lekking,reproduction,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,F,Coleoptera,Polyphaga,Coccinellidae,Beetle_BE,Beetle_BE,Beetle_BE,pred,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I6,absent,F,Coleoptera,Polyphaga,Coccinellidae,Beetle_BE,Beetle_BE,Beetle_BE,pred,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Coleoptera,Polyphaga,Scarabaeidae,Beetle_CF,Beetle_CF,Beetle_CF_d,herb,stationary,stationary,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I4,absent,S,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,pred,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,I7,present,S,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,pred,stationary,stationary,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J3,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,pred,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,pred,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L6,present,F,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,pred,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I3,present,S,Coleoptera,Polyphaga,Chrysomelidae,Beetle_BC,caBeetle_BC,caBeetle_BC,herb,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,S,Coleoptera,Polyphaga,Ptilodactylidae,Beetle_ES,caBeetle_ES,caBeetle_ES_a,detr,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,S,Coleoptera,Polyphaga,Ptilodactylidae,Beetle_ES,caBeetle_ES,caBeetle_ES_b,detr,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,E1,absent,F,Coleoptera,Polyphaga,Curculionidae,Beetle_U,caBeetle_U,caBeetle_U,xylo,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,J2,absent,F,Blattodea,,Ectobiidae,Cockroach_A,caCockroach_A,caCockroach_A,scav,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L6,present,S,Blattodea,,Ectobiidae,Cockroach_A,caCockroach_A,caCockroach_A,scav,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,L8,absent,F,Blattodea,,Ectobiidae,Cockroach_A,caCockroach_A,caCockroach_A,scav,stationary,stationary,255,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,E1,absent,S,Orthoptera,Ensifera,Gryllidae,Cricket_C,caCricket_C,caCricket_C,omni,stationary,stationary,120,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,I7,present,F,Diptera,Nematocera,Chironomidae,Fly_AB,caFly_AB,caFly_AB,nada,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,F,Diptera,Brachycera,,Fly_AL,caFly_AL,caFly_AL_a,unkn,stationary,stationary,180,nothing,,nothing,0,nothing
CP,A,06-02-17,Day,Fran,K9,present,F,Diptera,Brachycera,,Fly_AL,caFly_AL,caFly_AL_b,unkn,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,J2,absent,F,Diptera,Nematocera,Chironomidae,Fly_AP,caFly_AP,caFly_AP,nada,stationary,stationary,300,nothing,,nothing,0,nothing
CP,A,06-02-17,Night,Pier,L8,absent,S,Diptera,Brachycera,Dolichopodidae,Fly_FX,caFly_FX,caFly_FX,pred,stationary,stationary,300,nothing,,nothing,0,nothing
